Date,Close
6/8/2018 16:00:00,36.67
6/11/2018 16:00:00,36.3
6/12/2018 16:00:00,36.3
6/13/2018 16:00:00,36.22
6/14/2018 16:00:00,36.16
6/15/2018 16:00:00,36.36
6/18/2018 16:00:00,36.16
6/19/2018 16:00:00,36.22
6/20/2018 16:00:00,36.46
6/21/2018 16:00:00,36.3
6/22/2018 16:00:00,36.51
6/25/2018 16:00:00,36.38
6/26/2018 16:00:00,36.38
6/27/2018 16:00:00,36.21
6/28/2018 16:00:00,36.36
6/29/2018 16:00:00,36.28
7/2/2018 16:00:00,36.33
7/3/2018 13:00:00,36.35
7/5/2018 16:00:00,36.87
7/6/2018 16:00:00,37.11
7/9/2018 16:00:00,37.16
7/10/2018 16:00:00,37.43
7/11/2018 16:00:00,37.21
7/12/2018 16:00:00,37.52
7/13/2018 16:00:00,37.53
7/16/2018 16:00:00,37.38
7/17/2018 16:00:00,37.65
7/18/2018 16:00:00,37.66
7/19/2018 16:00:00,37.36
7/20/2018 16:00:00,37.33
7/23/2018 16:00:00,37.21
7/24/2018 16:00:00,37.7
7/25/2018 16:00:00,37.99
7/26/2018 16:00:00,38.16
7/27/2018 16:00:00,38.41
7/30/2018 16:00:00,38.59
7/31/2018 16:00:00,39.93
8/1/2018 16:00:00,40.27
8/2/2018 16:00:00,39.65
8/3/2018 16:00:00,40.54
8/6/2018 16:00:00,41.04
8/7/2018 16:00:00,40.84
8/8/2018 16:00:00,41.41
8/9/2018 16:00:00,41
8/10/2018 16:00:00,40.93
8/13/2018 16:00:00,40.81
8/14/2018 16:00:00,40.71
8/15/2018 16:00:00,41.16
8/16/2018 16:00:00,41.42
8/17/2018 16:00:00,42.09
8/20/2018 16:00:00,42.33
8/21/2018 16:00:00,42.16
8/22/2018 16:00:00,42.07
8/23/2018 16:00:00,42.2
8/24/2018 16:00:00,42.4
8/27/2018 16:00:00,41.58
8/28/2018 16:00:00,41.5
8/29/2018 16:00:00,41.5
8/30/2018 16:00:00,41.5
8/31/2018 16:00:00,41.52
9/4/2018 16:00:00,41.37
9/5/2018 16:00:00,41.85
9/6/2018 16:00:00,41.78
9/7/2018 16:00:00,42.2
9/10/2018 16:00:00,42.06
9/11/2018 16:00:00,42.31
9/12/2018 16:00:00,42.41
9/13/2018 16:00:00,42.85
9/14/2018 16:00:00,42.96
9/17/2018 16:00:00,43.01
9/18/2018 16:00:00,43.51
9/19/2018 16:00:00,43.26
9/20/2018 16:00:00,43.75
9/21/2018 16:00:00,44.06
9/24/2018 16:00:00,43.93
9/25/2018 16:00:00,43.79
9/26/2018 16:00:00,43.68
9/27/2018 16:00:00,43.9
9/28/2018 16:00:00,44.07
10/1/2018 16:00:00,44.27
10/2/2018 16:00:00,44.22
10/3/2018 16:00:00,44.81
10/4/2018 16:00:00,44.7
10/5/2018 16:00:00,44.91
10/8/2018 16:00:00,45.28
10/9/2018 16:00:00,45.47
10/10/2018 16:00:00,44.51
10/11/2018 16:00:00,42.81
10/12/2018 16:00:00,43.78
10/15/2018 16:00:00,43.12
10/16/2018 16:00:00,43.93
10/17/2018 16:00:00,44.57
10/18/2018 16:00:00,44
10/19/2018 16:00:00,44.5
10/22/2018 16:00:00,44.37
10/23/2018 16:00:00,44.1
10/24/2018 16:00:00,42.48
10/25/2018 16:00:00,43.41
10/26/2018 16:00:00,42.6
10/29/2018 16:00:00,43.23
10/30/2018 16:00:00,42.89
10/31/2018 16:00:00,43.06
11/1/2018 16:00:00,43.67
11/2/2018 16:00:00,42.93
11/5/2018 16:00:00,43.52
11/6/2018 16:00:00,43.01
11/7/2018 16:00:00,44.4
11/8/2018 16:00:00,43.85
11/9/2018 16:00:00,44.28
11/12/2018 16:00:00,44.11
11/13/2018 16:00:00,43.52
11/14/2018 16:00:00,42.91
11/15/2018 16:00:00,43.21
11/16/2018 16:00:00,43.51
11/19/2018 16:00:00,44.18
11/20/2018 16:00:00,43.53
11/21/2018 16:00:00,43.1
11/23/2018 13:00:00,43.14
11/26/2018 16:00:00,43.34
11/27/2018 16:00:00,44.07
11/28/2018 16:00:00,44.9
11/29/2018 16:00:00,45.51
11/30/2018 16:00:00,46.23
12/3/2018 16:00:00,45.99
12/4/2018 16:00:00,45.14
12/6/2018 16:00:00,44.98
12/7/2018 16:00:00,43.92
12/10/2018 16:00:00,44.4
12/11/2018 16:00:00,44.01
12/12/2018 16:00:00,44.16
12/13/2018 16:00:00,44.57
12/14/2018 16:00:00,43.8
12/17/2018 16:00:00,43.11
12/18/2018 16:00:00,42.4
12/19/2018 16:00:00,41.97
12/20/2018 16:00:00,41.95
12/21/2018 16:00:00,41.93
12/24/2018 13:00:00,40.55
12/26/2018 16:00:00,42.19
12/27/2018 16:00:00,42.85
12/28/2018 16:00:00,42.96
12/31/2018 16:00:00,43.65
1/2/2019 16:00:00,43.25
1/3/2019 16:00:00,42.04
1/4/2019 16:00:00,43
1/7/2019 16:00:00,43.23
1/8/2019 16:00:00,43.43
1/9/2019 16:00:00,43.34
1/10/2019 16:00:00,42.31
1/11/2019 16:00:00,42.88
1/14/2019 16:00:00,42.37
1/15/2019 16:00:00,42.73
1/16/2019 16:00:00,42.11
1/17/2019 16:00:00,42.47
1/18/2019 16:00:00,42.53
1/22/2019 16:00:00,42.27
1/23/2019 16:00:00,42.16
1/24/2019 16:00:00,40.95
1/25/2019 16:00:00,40.64
1/28/2019 16:00:00,39.53
1/29/2019 16:00:00,40.77
1/30/2019 16:00:00,41.58
1/31/2019 16:00:00,42.45
2/1/2019 16:00:00,42.88
2/4/2019 16:00:00,42.44
2/5/2019 16:00:00,42.11
2/6/2019 16:00:00,42.33
2/7/2019 16:00:00,41.7
2/8/2019 16:00:00,42.23
2/11/2019 16:00:00,41.68
2/12/2019 16:00:00,41.87
2/13/2019 16:00:00,41.7
2/14/2019 16:00:00,41.97
2/15/2019 16:00:00,42.4
2/19/2019 16:00:00,42.6
2/20/2019 16:00:00,42.2
2/21/2019 16:00:00,42.14
2/22/2019 16:00:00,42.96
2/25/2019 16:00:00,43.08
2/26/2019 16:00:00,43.02
2/27/2019 16:00:00,42.93
2/28/2019 16:00:00,43.35
3/1/2019 16:00:00,43.36
3/4/2019 16:00:00,43.07
3/5/2019 16:00:00,42.89
3/6/2019 16:00:00,41.86
3/7/2019 16:00:00,41.39
3/8/2019 16:00:00,40.89
3/11/2019 16:00:00,41.5
3/12/2019 16:00:00,41.73
3/13/2019 16:00:00,42.01
3/14/2019 16:00:00,41.19
3/15/2019 16:00:00,41.78
3/18/2019 16:00:00,41.81
3/19/2019 16:00:00,42.3
3/20/2019 16:00:00,42.17
3/21/2019 16:00:00,42.35
3/22/2019 16:00:00,41.85
3/25/2019 16:00:00,41.89
3/26/2019 16:00:00,42.42
3/27/2019 16:00:00,42.02
3/28/2019 16:00:00,42.29
3/29/2019 16:00:00,42.47
4/1/2019 16:00:00,42.84
4/2/2019 16:00:00,42.91
4/3/2019 16:00:00,42.84
4/4/2019 16:00:00,42.74
4/5/2019 16:00:00,42.99
4/8/2019 16:00:00,43.14
4/9/2019 16:00:00,42.84
4/10/2019 16:00:00,42.73
4/11/2019 16:00:00,42.27
4/12/2019 16:00:00,41.71
4/15/2019 16:00:00,42.09
4/16/2019 16:00:00,40.92
4/17/2019 16:00:00,39.88
4/18/2019 16:00:00,39.38
4/22/2019 16:00:00,38.98
